user_id,recency,frequency,monetary,r_score,f_score,m_score,segment
26528,12.801109328866,16,16956.51,3,4,4,Loyal Users
38527,12.801109328866,16,17004.4,3,4,4,Loyal Users
27964,12.801109328866,16,17175.45,3,4,4,Loyal Users
44905,12.801109328866,16,17294.73,3,4,4,Loyal Users
19913,12.801109328866,16,17684.95,3,4,4,Loyal Users
9831,12.801109328866,16,17793.82,3,4,4,Loyal Users
21320,12.801109328866,16,18072.89,3,4,4,Loyal Users
32271,12.801109328866,16,18161.68,3,4,4,Loyal Users
22728,12.801109328866,16,18341.91,3,4,4,Loyal Users
10167,12.801109328866,16,18855.46,3,4,4,Loyal Users
4254,12.801109328866,16,19155.74,3,4,4,Loyal Users
7391,12.801109328866,16,20113.48,3,4,4,Loyal Users
26096,12.801109328866,16,20316.22,3,4,4,Loyal Users
30433,12.801109328866,16,20500.66,3,4,4,Loyal Users
38465,12.801109328866,16,20804.88,3,4,4,Loyal Users
44821,12.801109328866,16,21808.81,3,4,4,Loyal Users
43300,12.801109328866,16,22177.32,3,4,5,Loyal Users
44046,12.801109328866,17,10456.63,3,4,3,Potential Loyalists
11729,12.801109328866,17,13077.5,3,4,3,Potential Loyalists
12067,12.801109328866,17,14020.63,3,4,3,Potential Loyalists
32587,12.801109328866,17,14106.34,3,4,3,Potential Loyalists
16075,12.801109328866,17,14391.36,3,4,4,Loyal Users
2589,12.801109328866,17,14452.15,3,4,4,Loyal Users
14481,12.801109328866,17,14973.19,3,4,4,Loyal Users
23954,12.801109328866,17,15917.21,3,4,4,Loyal Users
31375,12.801109328866,17,16719.3,3,4,4,Loyal Users
27035,12.801109328866,17,16880.51,3,4,4,Loyal Users
2368,12.801109328866,17,17114.97,3,4,4,Loyal Users
28224,12.801109328866,17,17136.55,3,4,4,Loyal Users
25306,12.801109328866,17,17804.0,3,4,4,Loyal Users
46500,12.801109328866,17,18181.18,3,4,4,Loyal Users
48215,12.801109328866,17,18365.86,3,4,4,Loyal Users
12444,12.801109328866,17,18379.53,3,4,4,Loyal Users
41159,12.801109328866,17,18420.69,3,4,4,Loyal Users
37787,12.801109328866,17,18479.29,3,4,4,Loyal Users
29406,12.801109328866,17,18497.21,3,4,4,Loyal Users
2686,12.801109328866,17,18589.74,3,4,4,Loyal Users
5744,12.801109328866,17,18666.83,3,4,4,Loyal Users
47858,12.801109328866,17,18799.51,3,4,4,Loyal Users
18326,12.801109328866,17,18812.86,3,4,4,Loyal Users
41382,12.801109328866,17,19114.65,3,4,4,Loyal Users
1001,12.801109328866,17,20213.39,3,4,4,Loyal Users
10871,12.801109328866,17,20903.33,3,4,4,Loyal Users
40220,12.801109328866,18,13992.68,3,4,3,Potential Loyalists
22189,12.801109328866,18,14327.11,3,4,4,Loyal Users
36009,12.801109328866,18,14927.88,3,4,4,Loyal Users
30782,12.801109328866,18,15070.6,3,4,4,Loyal Users
28107,12.801109328866,18,15247.71,3,4,4,Loyal Users
506,12.801109328866,18,15329.8,3,4,4,Loyal Users
14983,12.801109328866,18,16159.35,3,4,4,Loyal Users
42009,12.801109328866,18,16563.5,3,4,4,Loyal Users
8277,12.801109328866,18,16670.4,3,4,4,Loyal Users
10369,12.801109328866,18,17362.92,3,4,4,Loyal Users
41984,12.801109328866,18,17748.01,3,4,4,Loyal Users
1025,12.801109328866,18,17753.71,3,4,4,Loyal Users
33259,12.801109328866,18,17878.58,3,4,4,Loyal Users
27128,12.801109328866,18,18128.27,3,4,4,Loyal Users
33057,12.801109328866,18,18345.12,3,4,4,Loyal Users
18929,12.801109328866,18,18363.07,3,4,4,Loyal Users
41192,12.801109328866,18,18452.45,3,4,4,Loyal Users
5178,12.801109328866,18,18866.05,3,4,4,Loyal Users
42771,12.801109328866,18,19193.12,3,4,4,Loyal Users
49151,12.801109328866,18,19518.72,3,4,4,Loyal Users
37808,12.801109328866,18,19711.6,3,4,4,Loyal Users
30252,12.801109328866,18,19885.66,3,4,4,Loyal Users
13243,12.801109328866,18,19896.17,3,4,4,Loyal Users
15205,12.801109328866,18,20165.29,3,4,4,Loyal Users
15552,12.801109328866,18,20337.44,3,4,4,Loyal Users
43494,12.801109328866,18,20621.11,3,4,4,Loyal Users
6225,12.801109328866,18,21210.58,3,4,4,Loyal Users
7082,12.801109328866,18,21290.74,3,4,4,Loyal Users
37041,12.801109328866,18,21383.41,3,4,4,Loyal Users
28466,12.801109328866,18,21472.87,3,4,4,Loyal Users
25886,12.801109328866,18,21690.55,3,4,4,Loyal Users
49492,12.801109328866,18,21817.45,3,4,4,Loyal Users
6576,12.801109328866,18,21824.57,3,4,4,Loyal Users
18539,12.801109328866,18,22141.05,3,4,5,Loyal Users
34640,12.801109328866,18,22266.01,3,4,5,Loyal Users
16890,12.801109328866,19,14470.06,3,4,4,Loyal Users
24198,12.801109328866,19,15192.63,3,4,4,Loyal Users
4377,12.801109328866,19,16567.03,3,4,4,Loyal Users
20613,12.801109328866,19,16677.69,3,4,4,Loyal Users
37849,12.801109328866,19,16694.03,3,4,4,Loyal Users
1012,12.801109328866,19,17471.99,3,4,4,Loyal Users
3697,12.801109328866,19,17675.79,3,4,4,Loyal Users
44684,12.801109328866,19,17731.08,3,4,4,Loyal Users
9389,12.801109328866,19,17860.22,3,4,4,Loyal Users
29413,12.801109328866,19,17896.92,3,4,4,Loyal Users
39032,12.801109328866,19,18425.4,3,4,4,Loyal Users
7424,12.801109328866,19,18426.8,3,4,4,Loyal Users
34425,12.801109328866,19,18674.65,3,4,4,Loyal Users
1862,12.801109328866,19,18812.76,3,4,4,Loyal Users
2386,12.801109328866,19,19016.25,3,4,4,Loyal Users
42623,12.801109328866,19,19034.65,3,4,4,Loyal Users
37134,12.801109328866,19,19144.77,3,4,4,Loyal Users
18101,12.801109328866,19,19306.33,3,4,4,Loyal Users
38429,12.801109328866,19,19383.65,3,4,4,Loyal Users
11118,12.801109328866,19,19418.86,3,4,4,Loyal Users
38709,12.801109328866,19,19949.92,3,4,4,Loyal Users
43107,12.801109328866,19,19974.04,3,4,4,Loyal Users
17481,12.801109328866,19,20096.54,3,4,4,Loyal Users
11158,12.801109328866,19,20348.91,3,4,4,Loyal Users
15974,12.801109328866,19,20763.4,3,4,4,Loyal Users
41295,12.801109328866,19,20830.84,3,4,4,Loyal Users
45233,12.801109328866,19,21160.25,3,4,4,Loyal Users
40777,12.801109328866,19,21174.62,3,4,4,Loyal Users
24887,12.801109328866,19,21227.63,3,4,4,Loyal Users
31639,12.801109328866,19,21395.63,3,4,4,Loyal Users
3522,12.801109328866,19,21651.28,3,4,4,Loyal Users
37350,12.801109328866,19,21839.73,3,4,4,Loyal Users
36570,12.801109328866,19,22280.46,3,4,5,Loyal Users
4500,12.801109328866,19,22740.32,3,4,5,Loyal Users
44787,12.801109328866,19,26097.64,3,4,5,Loyal Users
27396,12.801109328866,20,13649.34,3,4,3,Potential Loyalists
47341,12.801109328866,20,16554.61,3,4,4,Loyal Users
29131,12.801109328866,20,16636.37,3,4,4,Loyal Users
12814,12.801109328866,20,16968.52,3,4,4,Loyal Users
17834,12.801109328866,20,16980.5,3,4,4,Loyal Users
17815,12.801109328866,20,17191.81,3,4,4,Loyal Users
21881,12.801109328866,20,17278.02,3,4,4,Loyal Users
7325,12.801109328866,20,17357.98,3,4,4,Loyal Users
20889,12.801109328866,20,17568.68,3,4,4,Loyal Users
26712,12.801109328866,20,17986.11,3,4,4,Loyal Users
30589,12.801109328866,20,18425.7,3,4,4,Loyal Users
36731,12.801109328866,20,18437.34,3,4,4,Loyal Users
10998,12.801109328866,20,18749.97,3,4,4,Loyal Users
22303,12.801109328866,20,18818.0,3,4,4,Loyal Users
40740,12.801109328866,20,18948.85,3,4,4,Loyal Users
25482,12.801109328866,20,18982.21,3,4,4,Loyal Users
41230,12.801109328866,20,19035.27,3,4,4,Loyal Users
24456,12.801109328866,20,19260.63,3,4,4,Loyal Users
32225,12.801109328866,20,19312.64,3,4,4,Loyal Users
13197,12.801109328866,20,19462.74,3,4,4,Loyal Users
18872,12.801109328866,20,19471.72,3,4,4,Loyal Users
29271,12.801109328866,20,19499.1,3,4,4,Loyal Users
37801,12.801109328866,20,19658.37,3,4,4,Loyal Users
6255,12.801109328866,20,19777.65,3,4,4,Loyal Users
22943,12.801109328866,20,20003.56,3,4,4,Loyal Users
32948,12.801109328866,20,20726.56,3,4,4,Loyal Users
21641,12.801109328866,20,20823.16,3,4,4,Loyal Users
13212,12.801109328866,20,21357.34,3,4,4,Loyal Users
33648,12.801109328866,20,21728.61,3,4,4,Loyal Users
47965,12.801109328866,20,21736.93,3,4,4,Loyal Users
4501,12.801109328866,20,21756.82,3,4,4,Loyal Users
36446,12.801109328866,20,21823.9,3,4,4,Loyal Users
36546,12.801109328866,20,22326.54,3,4,5,Loyal Users
14875,12.801109328866,20,22419.52,3,4,5,Loyal Users
12428,12.801109328866,20,22516.74,3,5,5,Loyal Users
2805,12.801109328866,20,22680.29,3,5,5,Loyal Users
39393,12.801109328866,20,22751.49,3,5,5,Loyal Users
12030,12.801109328866,20,23011.84,3,5,5,Loyal Users
41603,12.801109328866,20,23223.93,3,5,5,Loyal Users
31500,12.801109328866,20,24801.25,3,5,5,Loyal Users
38385,12.801109328866,20,27465.56,3,5,5,Loyal Users
29323,12.801109328866,21,17937.82,3,5,4,Loyal Users
18246,12.801109328866,21,19089.05,3,5,4,Loyal Users
37729,12.801109328866,21,19989.41,3,5,4,Loyal Users
21136,12.801109328866,21,20448.8,3,5,4,Loyal Users
20562,12.801109328866,22,19155.75,3,5,4,Loyal Users
21354,12.801109328866,22,20068.78,3,5,4,Loyal Users
14002,12.801109328866,22,20542.38,3,5,4,Loyal Users
3760,12.801109328866,22,20620.85,3,5,4,Loyal Users
29033,12.801109328866,22,21474.19,3,5,4,Loyal Users
5091,12.801109328866,22,21641.47,3,5,4,Loyal Users
13255,12.801109328866,22,23604.76,3,5,5,Loyal Users
41803,12.801109328866,23,20046.07,3,5,4,Loyal Users
17844,12.801109328866,23,20566.98,3,5,4,Loyal Users
40076,12.801109328866,23,20904.15,3,5,4,Loyal Users
45272,12.801109328866,23,21505.27,3,5,4,Loyal Users
17333,12.801109328866,23,22703.41,3,5,5,Loyal Users
10407,12.801109328866,23,24467.22,3,5,5,Loyal Users
28610,12.801109328866,23,24742.2,3,5,5,Loyal Users
595,12.801109328866,23,25631.06,3,5,5,Loyal Users
23645,12.801109328866,23,25854.32,3,5,5,Loyal Users
22497,12.801109328866,24,23672.38,3,5,5,Loyal Users
9754,12.801109328866,24,24169.21,3,5,5,Loyal Users
20791,12.801109328866,24,24527.33,3,5,5,Loyal Users
49714,12.801109328866,24,25184.55,3,5,5,Loyal Users
44259,12.801109328866,24,25666.52,3,5,5,Loyal Users
31749,12.801109328866,24,29261.8,3,5,5,Loyal Users
40510,12.801109328866,25,23578.88,3,5,5,Loyal Users
26496,12.801109328866,25,24439.93,3,5,5,Loyal Users
12760,12.801109328866,25,24729.47,3,5,5,Loyal Users
29436,12.801109328866,25,25245.68,3,5,5,Loyal Users
36888,12.801109328866,25,25754.66,3,5,5,Loyal Users
5203,12.801109328866,25,26275.59,3,5,5,Loyal Users
21083,12.801109328866,25,27241.92,3,5,5,Loyal Users
43655,12.801109328866,26,23195.4,3,5,5,Loyal Users
29165,12.801109328866,26,23315.92,3,5,5,Loyal Users
19858,12.801109328866,26,25361.01,3,5,5,Loyal Users
9568,12.801109328866,26,25599.06,3,5,5,Loyal Users
13998,12.801109328866,26,25892.19,3,5,5,Loyal Users
17794,12.801109328866,26,29454.02,3,5,5,Loyal Users
18658,12.801109328866,27,22290.63,3,5,5,Loyal Users
47861,12.801109328866,27,22538.09,3,5,5,Loyal Users
38030,12.801109328866,27,23511.54,3,5,5,Loyal Users
31002,12.801109328866,27,25448.22,3,5,5,Loyal Users
7654,12.801109328866,27,26581.76,3,5,5,Loyal Users
9170,12.801109328866,27,26843.66,3,5,5,Loyal Users
43990,12.801109328866,27,27398.06,3,5,5,Loyal Users
12556,12.801109328866,27,27986.62,3,5,5,Loyal Users
32875,12.801109328866,27,28079.43,3,5,5,Loyal Users
38418,12.801109328866,27,28960.12,3,5,5,Loyal Users
6105,12.801109328866,27,29123.81,3,5,5,Loyal Users
2505,12.801109328866,27,32324.7,3,5,5,Loyal Users
14615,12.801109328866,27,32678.31,3,5,5,Loyal Users
20804,12.801109328866,27,32946.97,3,5,5,Loyal Users
17431,12.801109328866,27,34226.98,3,5,5,Loyal Users
30999,12.801109328866,27,34321.69,3,5,5,Loyal Users
3411,12.801109328866,28,27363.34,3,5,5,Loyal Users
26364,12.801109328866,28,28055.11,3,5,5,Loyal Users
34522,12.801109328866,29,24607.42,3,5,5,Loyal Users
16116,12.801109328866,29,26495.53,3,5,5,Loyal Users
4647,12.801109328866,29,26867.55,3,5,5,Loyal Users
42902,12.801109328866,29,27979.01,3,5,5,Loyal Users
16158,12.801109328866,29,29130.44,3,5,5,Loyal Users
40636,12.801109328866,29,29321.35,3,5,5,Loyal Users
34854,12.801109328866,29,30007.99,3,5,5,Loyal Users
2758,12.801109328866,29,32396.6,3,5,5,Loyal Users
40115,12.801109328866,29,36444.56,3,5,5,Loyal Users
23819,12.801109328866,30,27479.63,3,5,5,Loyal Users
26017,12.801109328866,30,28052.13,3,5,5,Loyal Users
13075,12.801109328866,30,28102.77,3,5,5,Loyal Users
39315,12.801109328866,30,29548.26,3,5,5,Loyal Users
10102,12.801109328866,30,32498.59,3,5,5,Loyal Users
5871,12.801109328866,30,33022.14,3,5,5,Loyal Users
32653,12.801109328866,31,26258.5,3,5,5,Loyal Users
6014,12.801109328866,31,27200.37,3,5,5,Loyal Users
5293,12.801109328866,31,28959.12,3,5,5,Loyal Users
21409,12.801109328866,31,29994.26,3,5,5,Loyal Users
6343,12.801109328866,31,30727.88,3,5,5,Loyal Users
47616,12.801109328866,31,30810.72,3,5,5,Loyal Users
46845,12.801109328866,31,31216.83,3,5,5,Loyal Users
43228,12.801109328866,31,33562.46,3,5,5,Loyal Users
33393,12.801109328866,31,33621.43,3,5,5,Loyal Users
30778,12.801109328866,31,35327.77,3,5,5,Loyal Users
6747,12.801109328866,31,35641.08,3,5,5,Loyal Users
22963,12.801109328866,31,35950.56,3,5,5,Loyal Users
30495,12.801109328866,32,28829.17,3,5,5,Loyal Users
10847,12.801109328866,32,31875.14,3,5,5,Loyal Users
4518,12.801109328866,32,32569.89,3,5,5,Loyal Users
2651,12.801109328866,32,33551.07,3,5,5,Loyal Users
36734,12.801109328866,32,36067.6,3,5,5,Loyal Users
33439,12.801109328866,33,27600.31,3,5,5,Loyal Users
14648,12.801109328866,33,31498.29,3,5,5,Loyal Users
2687,12.801109328866,33,34232.6,3,5,5,Loyal Users
40062,12.801109328866,33,37261.81,3,5,5,Loyal Users
49095,12.801109328866,33,38488.18,3,5,5,Loyal Users
2399,12.801109328866,34,29592.36,3,5,5,Loyal Users
32343,12.801109328866,34,30342.85,3,5,5,Loyal Users
49976,12.801109328866,34,33580.43,3,5,5,Loyal Users
6297,12.801109328866,34,38056.28,3,5,5,Loyal Users
16611,12.801109328866,35,37189.03,3,5,5,Loyal Users
38615,12.801109328866,35,40932.42,3,5,5,Loyal Users
39800,12.801109328866,35,42691.82,3,5,5,Loyal Users
14386,12.801109328866,35,45339.48,3,5,5,Loyal Users
12828,12.801109328866,36,33409.0,3,5,5,Loyal Users
23807,12.801109328866,36,35371.05,3,5,5,Loyal Users
44427,12.801109328866,36,36670.21,3,5,5,Loyal Users
41912,12.801109328866,36,36696.56,3,5,5,Loyal Users
19454,12.801109328866,36,37119.06,3,5,5,Loyal Users
26642,12.801109328866,37,36111.84,3,5,5,Loyal Users
13973,12.801109328866,37,36630.97,3,5,5,Loyal Users
40987,12.801109328866,37,38086.21,3,5,5,Loyal Users
35104,12.801109328866,37,38661.53,3,5,5,Loyal Users
38248,12.801109328866,38,32370.2,3,5,5,Loyal Users
3833,12.801109328866,38,32726.26,3,5,5,Loyal Users
21772,12.801109328866,38,35063.92,3,5,5,Loyal Users
49969,12.801109328866,38,37639.98,3,5,5,Loyal Users
19430,12.801109328866,38,40228.63,3,5,5,Loyal Users
10384,12.801109328866,38,41119.82,3,5,5,Loyal Users
13516,12.801109328866,38,42811.3,3,5,5,Loyal Users
46415,12.801109328866,38,42836.02,3,5,5,Loyal Users
7536,12.801109328866,39,34573.65,3,5,5,Loyal Users
48580,12.801109328866,39,37465.39,3,5,5,Loyal Users
1121,12.801109328866,39,37776.08,3,5,5,Loyal Users
43877,12.801109328866,39,37842.17,3,5,5,Loyal Users
30820,12.801109328866,39,38067.48,3,5,5,Loyal Users
20304,12.801109328866,39,39217.92,3,5,5,Loyal Users
34456,12.801109328866,39,39357.4,3,5,5,Loyal Users
37506,12.801109328866,39,44457.48,3,5,5,Loyal Users
15778,12.801109328866,39,45331.58,3,5,5,Loyal Users
32604,12.801109328866,40,36365.22,3,5,5,Loyal Users
47885,12.801109328866,40,37414.5,3,5,5,Loyal Users
4130,12.801109328866,40,38840.86,3,5,5,Loyal Users
41670,12.801109328866,40,38866.68,3,5,5,Loyal Users
14555,12.801109328866,40,42612.42,3,5,5,Loyal Users
47129,12.801109328866,41,39522.02,3,5,5,Loyal Users
35512,12.801109328866,41,39841.05,3,5,5,Loyal Users
36047,12.801109328866,41,43764.91,3,5,5,Loyal Users
28912,12.801109328866,41,48785.21,3,5,5,Loyal Users
15295,12.801109328866,42,40185.47,3,5,5,Loyal Users
37780,12.801109328866,42,40455.94,3,5,5,Loyal Users
48196,12.801109328866,43,40139.23,3,5,5,Loyal Users
45231,12.801109328866,43,41585.0,3,5,5,Loyal Users
37629,12.801109328866,43,45149.41,3,5,5,Loyal Users
7508,12.801109328866,43,46410.32,3,5,5,Loyal Users
25539,12.801109328866,43,46591.14,3,5,5,Loyal Users
28130,12.801109328866,43,47611.21,3,5,5,Loyal Users
1681,12.801109328866,44,41698.32,3,5,5,Loyal Users
22762,12.801109328866,44,41932.65,3,5,5,Loyal Users
44114,12.801109328866,44,43275.16,3,5,5,Loyal Users
29614,12.801109328866,44,45797.36,3,5,5,Loyal Users
7130,12.801109328866,44,45894.73,3,5,5,Loyal Users
2886,12.801109328866,44,48113.84,3,5,5,Loyal Users
643,12.801109328866,45,46031.11,3,5,5,Loyal Users
30377,12.801109328866,45,46314.59,3,5,5,Loyal Users
1072,12.801109328866,45,46810.97,3,5,5,Loyal Users
10915,12.801109328866,45,48722.25,3,5,5,Loyal Users
37279,12.801109328866,45,52002.39,3,5,5,Loyal Users
33488,12.801109328866,46,45599.67,3,5,5,Loyal Users
12887,12.801109328866,46,47329.38,3,5,5,Loyal Users
39759,12.801109328866,46,48218.13,3,5,5,Loyal Users
17760,12.801109328866,47,47392.46,3,5,5,Loyal Users
34960,12.801109328866,47,48713.89,3,5,5,Loyal Users
47733,12.801109328866,47,52676.57,3,5,5,Loyal Users
5752,12.801109328866,47,52959.83,3,5,5,Loyal Users
30772,12.801109328866,50,50168.58,3,5,5,Loyal Users
41867,12.801109328866,50,51427.62,3,5,5,Loyal Users
31081,12.801109328866,50,52522.43,3,5,5,Loyal Users
26257,12.801109328866,50,53668.5,3,5,5,Loyal Users
46907,12.801109328866,50,55081.37,3,5,5,Loyal Users
49747,11.801109328866,1,91.94,3,1,1,Lost
39810,11.801109328866,1,135.56,3,1,1,Lost
34084,11.801109328866,1,221.01,3,1,1,Lost
2902,11.801109328866,1,289.38,3,1,1,Lost
2208,11.801109328866,1,353.64,3,1,1,Lost
46477,11.801109328866,1,366.33,3,1,1,Lost
20078,11.801109328866,1,368.97,3,1,1,Lost
6552,11.801109328866,1,370.8,3,1,1,Lost
22350,11.801109328866,1,377.51,3,1,1,Lost
4367,11.801109328866,1,384.89,3,1,1,Lost
40942,11.801109328866,1,437.48,3,1,1,Lost
25590,11.801109328866,1,451.04,3,1,1,Lost
36619,11.801109328866,1,467.13,3,1,1,Lost
16508,11.801109328866,1,519.56,3,1,1,Lost
5479,11.801109328866,1,708.79,3,1,1,Lost
2788,11.801109328866,1,903.6,3,1,1,Lost
24238,11.801109328866,1,1013.1,3,1,1,Lost
14795,11.801109328866,1,1161.14,3,1,1,Lost
37483,11.801109328866,1,1224.02,3,1,1,Lost
117,11.801109328866,1,1321.75,3,1,1,Lost
41599,11.801109328866,1,1398.01,3,1,1,Lost
28680,11.801109328866,1,1423.55,3,1,1,Lost
12122,11.801109328866,1,1518.5,3,1,1,Lost
25631,11.801109328866,1,1635.01,3,1,1,Lost
37201,11.801109328866,1,1671.68,3,1,1,Lost
4636,11.801109328866,1,1787.13,3,1,1,Lost
31567,11.801109328866,1,1803.92,3,1,1,Lost
22732,11.801109328866,1,1817.99,3,1,1,Lost
24123,11.801109328866,1,1835.69,3,1,1,Lost
23893,11.801109328866,1,1862.16,3,1,1,Lost
44510,11.801109328866,1,1924.0,3,1,1,Lost
8567,11.801109328866,1,1933.37,3,1,1,Lost
38782,11.801109328866,1,1967.37,3,1,1,Lost
32832,11.801109328866,1,1997.54,3,1,1,Lost
26873,11.801109328866,2,454.57,3,1,1,Lost
43564,11.801109328866,2,731.3,3,1,1,Lost
30857,11.801109328866,2,870.45,3,1,1,Lost
16856,11.801109328866,2,1095.61,3,1,1,Lost
34979,11.801109328866,2,1125.58,3,1,1,Lost
45862,11.801109328866,2,1300.2,3,1,1,Lost
42087,11.801109328866,2,1392.36,3,1,1,Lost
21991,11.801109328866,2,1424.33,3,1,1,Lost
41883,11.801109328866,2,1432.93,3,1,1,Lost
27589,11.801109328866,2,1483.46,3,1,1,Lost
36439,11.801109328866,2,1640.58,3,1,1,Lost
40148,11.801109328866,2,1652.24,3,1,1,Lost
16090,11.801109328866,2,1739.49,3,1,1,Lost
20171,11.801109328866,2,1758.83,3,1,1,Lost
35960,11.801109328866,2,1797.39,3,1,1,Lost
4799,11.801109328866,2,1799.65,3,1,1,Lost
30653,11.801109328866,2,1831.8,3,1,1,Lost
501,11.801109328866,2,1864.49,3,1,1,Lost
13738,11.801109328866,2,1909.66,3,1,1,Lost
34293,11.801109328866,2,1932.89,3,1,1,Lost
46435,11.801109328866,2,1934.6,3,1,1,Lost
36352,11.801109328866,2,1938.83,3,1,1,Lost
2107,11.801109328866,2,2021.31,3,1,1,Lost
35832,11.801109328866,2,2027.78,3,1,1,Lost
48654,11.801109328866,2,2030.74,3,1,1,Lost
42901,11.801109328866,2,2033.65,3,1,1,Lost
36531,11.801109328866,2,2038.73,3,1,1,Lost
6120,11.801109328866,2,2126.87,3,1,1,Lost
19716,11.801109328866,2,2234.44,3,1,1,Lost
39807,11.801109328866,2,2237.43,3,1,1,Lost
49716,11.801109328866,2,2246.37,3,1,1,Lost
23907,11.801109328866,2,2368.03,3,1,1,Lost
36726,11.801109328866,2,2396.59,3,1,1,Lost
45640,11.801109328866,2,2400.04,3,1,1,Lost
15025,11.801109328866,2,2410.9,3,1,1,Lost
44843,11.801109328866,2,2458.06,3,1,1,Lost
18473,11.801109328866,2,2491.53,3,1,1,Lost
2495,11.801109328866,2,2601.29,3,1,1,Lost
31345,11.801109328866,2,2603.25,3,1,1,Lost
2056,11.801109328866,2,2605.65,3,1,1,Lost
17015,11.801109328866,2,2613.67,3,1,1,Lost
11784,11.801109328866,2,2798.28,3,1,1,Lost
25033,11.801109328866,2,3082.76,3,1,1,Lost
41175,11.801109328866,2,3192.6,3,1,1,Lost
35879,11.801109328866,2,3313.71,3,1,1,Lost
42984,11.801109328866,2,3538.81,3,1,1,Lost
19133,11.801109328866,2,3734.94,3,1,2,Lost
16728,11.801109328866,2,3884.81,3,1,2,Lost
18979,11.801109328866,3,1226.42,3,1,1,Lost
37124,11.801109328866,3,1379.41,3,1,1,Lost
49473,11.801109328866,3,1552.98,3,1,1,Lost
404,11.801109328866,3,1583.05,3,1,1,Lost
38072,11.801109328866,3,1614.45,3,1,1,Lost
36541,11.801109328866,3,1749.16,3,1,1,Lost
10079,11.801109328866,3,1803.18,3,1,1,Lost
16963,11.801109328866,3,1805.43,3,1,1,Lost
46071,11.801109328866,3,1856.89,3,1,1,Lost
7110,11.801109328866,3,2044.96,3,1,1,Lost
40571,11.801109328866,3,2061.36,3,1,1,Lost
7296,11.801109328866,3,2127.87,3,1,1,Lost
11337,11.801109328866,3,2145.06,3,1,1,Lost
18974,11.801109328866,3,2202.96,3,1,1,Lost
813,11.801109328866,3,2255.81,3,1,1,Lost
14454,11.801109328866,3,2306.53,3,1,1,Lost
9232,11.801109328866,3,2340.98,3,1,1,Lost
15591,11.801109328866,3,2401.53,3,1,1,Lost
47996,11.801109328866,3,2426.55,3,1,1,Lost
29389,11.801109328866,3,2437.52,3,1,1,Lost
6712,11.801109328866,3,2499.56,3,1,1,Lost
40526,11.801109328866,3,2625.48,3,1,1,Lost
14010,11.801109328866,3,2654.67,3,1,1,Lost
18721,11.801109328866,3,2672.32,3,1,1,Lost
818,11.801109328866,3,2816.5,3,1,1,Lost
7089,11.801109328866,3,2822.9,3,1,1,Lost
28078,11.801109328866,3,2834.09,3,1,1,Lost
4245,11.801109328866,3,2844.93,3,1,1,Lost
42810,11.801109328866,3,2872.33,3,1,1,Lost
1447,11.801109328866,3,2939.95,3,1,1,Lost
16738,11.801109328866,3,3083.23,3,1,1,Lost
9214,11.801109328866,3,3128.28,3,1,1,Lost
48144,11.801109328866,3,3163.88,3,1,1,Lost
48214,11.801109328866,3,3299.93,3,1,1,Lost
31367,11.801109328866,3,3303.23,3,1,1,Lost
46072,11.801109328866,3,3307.28,3,1,1,Lost
8105,11.801109328866,3,3319.75,3,1,1,Lost
39901,11.801109328866,3,3324.12,3,1,1,Lost
44527,11.801109328866,3,3325.95,3,1,1,Lost
39513,11.801109328866,3,3367.32,3,1,1,Lost
44677,11.801109328866,3,3374.06,3,1,1,Lost
3937,11.801109328866,3,3399.43,3,1,1,Lost
11270,11.801109328866,3,3479.62,3,1,1,Lost
14645,11.801109328866,3,3675.29,3,1,2,Lost
29824,11.801109328866,3,3718.91,3,1,2,Lost
33761,11.801109328866,3,3798.43,3,1,2,Lost
8856,11.801109328866,3,3804.9,3,1,2,Lost
49875,11.801109328866,3,3832.85,3,1,2,Lost
21811,11.801109328866,3,3920.71,3,1,2,Lost
11284,11.801109328866,3,3926.01,3,1,2,Lost
11615,11.801109328866,3,3995.7,3,1,2,Lost
25620,11.801109328866,3,4055.59,3,1,2,Lost
48476,11.801109328866,3,4076.31,3,1,2,Lost
5830,11.801109328866,3,4139.75,3,1,2,Lost
42234,11.801109328866,3,4170.87,3,1,2,Lost
24048,11.801109328866,3,4261.47,3,1,2,Lost
21763,11.801109328866,3,4281.63,3,1,2,Lost
44105,11.801109328866,3,4285.86,3,1,2,Lost
603,11.801109328866,3,4347.83,3,1,2,Lost
7600,11.801109328866,3,4392.96,3,1,2,Lost
23970,11.801109328866,3,4418.63,3,1,2,Lost
2434,11.801109328866,3,4476.54,3,1,2,Lost
33204,11.801109328866,3,4501.25,3,1,2,Lost
22706,11.801109328866,3,4549.89,3,1,2,Lost
20609,11.801109328866,3,4567.34,3,1,2,Lost
45888,11.801109328866,3,4793.63,3,1,2,Lost
31789,11.801109328866,3,5091.71,3,1,2,Lost
14263,11.801109328866,3,5592.42,3,1,2,Lost
49503,11.801109328866,4,1928.42,3,1,1,Lost
42888,11.801109328866,4,1980.02,3,1,1,Lost
10494,11.801109328866,4,2064.47,3,1,1,Lost
27497,11.801109328866,4,2086.16,3,1,1,Lost
3555,11.801109328866,4,2363.99,3,1,1,Lost
31119,11.801109328866,4,2458.51,3,1,1,Lost
26483,11.801109328866,4,2628.66,3,1,1,Lost
4032,11.801109328866,4,2656.16,3,1,1,Lost
49633,11.801109328866,4,2708.72,3,1,1,Lost
5813,11.801109328866,4,2800.87,3,1,1,Lost
